onset	duration	Condition Name
20.585	1	NullNull0 NullNull0
34.74	1	DeviantNonsymbolic1 DeviantNonsymbolic1
44.662	1	NullNull0 NullNull0
55.983	1	DeviantNonsymbolic1 DeviantNonsymbolic1
68.727	1	DeviantNonsymbolic4 DeviantNonsymbolic4
78.626	1	DeviantPhysicalSize4 DeviantPhysicalSize4
87.137	1	DeviantSymbolic1 DeviantSymbolic1
98.47	1	DeviantPhysicalSize1 DeviantPhysicalSize1
112.613	1	DeviantPhysicalSize4 DeviantPhysicalSize4
125.345	1	NullNull0 NullNull0
138.077	1	CatchSymbolic1 CatchSymbolic1
146.565	1	DeviantNonsymbolic4 DeviantNonsymbolic4
157.886	1	DeviantSymbolic1 DeviantSymbolic1
172.041	1	DeviantSymbolic4 DeviantSymbolic4
181.963	1	DeviantNonsymbolic4 DeviantNonsymbolic4
196.106	1	NullNull0 NullNull0
204.617	1	CatchPhysicalSize4 CatchPhysicalSize4
214.516	1	DeviantSymbolic1 DeviantSymbolic1
227.248	1	DeviantNonsymbolic1 DeviantNonsymbolic1
238.569	1	DeviantPhysicalSize1 DeviantPhysicalSize1
247.057	1	DeviantSymbolic4 DeviantSymbolic4
258.39	1	NullNull0 NullNull0
272.545	1	DeviantSymbolic4 DeviantSymbolic4
285.3	1	DeviantSymbolic1 DeviantSymbolic1
295.211	1	CatchNull0 CatchNull0
306.532	1	DeviantSymbolic4 DeviantSymbolic4
320.675	1	DeviantNonsymbolic1 DeviantNonsymbolic1
329.186	1	DeviantNonsymbolic4 DeviantNonsymbolic4
341.93	1	DeviantPhysicalSize4 DeviantPhysicalSize4
351.829	1	NullNull0 NullNull0
361.751	1	DeviantNonsymbolic4 DeviantNonsymbolic4
373.072	1	CatchQuantity1 CatchQuantity1
381.56	1	DeviantPhysicalSize4 DeviantPhysicalSize4
394.304	1	DeviantSymbolic4 DeviantSymbolic4
408.447	1	DeviantSymbolic1 DeviantSymbolic1
422.613	1	DeviantNonsymbolic1 DeviantNonsymbolic1
433.934	1	DeviantSymbolic1 DeviantSymbolic1
446.678	1	NullNull0 NullNull0
455.166	1	DeviantSymbolic1 DeviantSymbolic1
465.065	1	CatchQuantity4 CatchQuantity4
476.386	1	DeviantPhysicalSize1 DeviantPhysicalSize1
489.118	1	DeviantPhysicalSize4 DeviantPhysicalSize4
497.606	1	DeviantNonsymbolic4 DeviantNonsymbolic4
511.749	1	DeviantPhysicalSize4 DeviantPhysicalSize4
521.671	1	DeviantPhysicalSize1 DeviantPhysicalSize1
534.403	1	DeviantNonsymbolic4 DeviantNonsymbolic4
544.302	1	DeviantSymbolic4 DeviantSymbolic4
558.468	1	DeviantNonsymbolic1 DeviantNonsymbolic1
569.789	1	CatchPhysicalSize1 CatchPhysicalSize1
578.277	1	DeviantPhysicalSize1 DeviantPhysicalSize1
586.765	1	NullNull0 NullNull0
600.92	1	DeviantPhysicalSize4 DeviantPhysicalSize4
610.842	1	DeviantPhysicalSize1 DeviantPhysicalSize1
622.163	1	DeviantPhysicalSize1 DeviantPhysicalSize1
634.895	1	DeviantSymbolic4 DeviantSymbolic4
647.639	1	DeviantPhysicalSize4 DeviantPhysicalSize4
656.127	1	CatchSymbolic4 CatchSymbolic4
667.425	1	NullNull0 NullNull0
681.591	1	DeviantSymbolic4 DeviantSymbolic4
691.49	1	DeviantNonsymbolic4 DeviantNonsymbolic4
702.823	1	DeviantNonsymbolic1 DeviantNonsymbolic1
717.001	1	DeviantNonsymbolic1 DeviantNonsymbolic1
729.733	1	DeviantSymbolic1 DeviantSymbolic1
738.244	1	DeviantPhysicalSize1 DeviantPhysicalSize1
748.143	1	NullNull0 NullNull0
