onset	duration	Condition Name
24.817	1	NullNull0 NullNull0
38.995	1	DeviantNonsymbolic1 DeviantNonsymbolic1
47.506	1	DeviantSymbolic1 DeviantSymbolic1
58.839	1	DeviantSymbolic4 DeviantSymbolic4
68.75	1	DeviantNonsymbolic1 DeviantNonsymbolic1
80.083	1	DeviantNonsymbolic4 DeviantNonsymbolic4
92.838	1	DeviantPhysicalSize1 DeviantPhysicalSize1
101.326	1	DeviantPhysicalSize4 DeviantPhysicalSize4
115.469	1	NullNull0 NullNull0
125.368	1	DeviantSymbolic1 DeviantSymbolic1
136.701	1	CatchQuantity4 CatchQuantity4
145.189	1	DeviantSymbolic4 DeviantSymbolic4
155.111	1	NullNull0 NullNull0
169.23	1	DeviantNonsymbolic4 DeviantNonsymbolic4
181.974	1	DeviantPhysicalSize1 DeviantPhysicalSize1
194.706	1	DeviantPhysicalSize4 DeviantPhysicalSize4
206.027	1	CatchPhysicalSize1 CatchPhysicalSize1
214.515	1	NullNull0 NullNull0
228.67	1	DeviantSymbolic1 DeviantSymbolic1
238.592	1	DeviantSymbolic4 DeviantSymbolic4
249.925	1	DeviantNonsymbolic1 DeviantNonsymbolic1
264.068	1	DeviantNonsymbolic4 DeviantNonsymbolic4
273.955	1	DeviantPhysicalSize1 DeviantPhysicalSize1
286.663	1	DeviantPhysicalSize4 DeviantPhysicalSize4
295.163	1	CatchPhysicalSize4 CatchPhysicalSize4
303.627	1	NullNull0 NullNull0
313.526	1	DeviantSymbolic1 DeviantSymbolic1
327.669	1	DeviantSymbolic4 DeviantSymbolic4
340.366	1	DeviantNonsymbolic1 DeviantNonsymbolic1
351.699	1	DeviantNonsymbolic4 DeviantNonsymbolic4
365.853	1	DeviantPhysicalSize1 DeviantPhysicalSize1
377.139	1	CatchNull0 CatchNull0
385.604	1	DeviantPhysicalSize4 DeviantPhysicalSize4
398.3	1	NullNull0 NullNull0
408.211	1	DeviantSymbolic1 DeviantSymbolic1
420.931	1	DeviantSymbolic4 DeviantSymbolic4
430.842	1	DeviantNonsymbolic1 DeviantNonsymbolic1
439.341	1	DeviantNonsymbolic4 DeviantNonsymbolic4
450.663	1	DeviantPhysicalSize1 DeviantPhysicalSize1
464.794	1	CatchQuantity1 CatchQuantity1
477.514	1	DeviantPhysicalSize4 DeviantPhysicalSize4
491.633	1	NullNull0 NullNull0
501.544	1	DeviantSymbolic1 DeviantSymbolic1
510.032	1	DeviantSymbolic4 DeviantSymbolic4
521.353	1	DeviantNonsymbolic1 DeviantNonsymbolic1
534.05	1	DeviantNonsymbolic4 DeviantNonsymbolic4
548.204	1	DeviantPhysicalSize1 DeviantPhysicalSize1
556.669	1	DeviantPhysicalSize4 DeviantPhysicalSize4
566.591	1	CatchSymbolic4 CatchSymbolic4
577.877	1	NullNull0 NullNull0
586.4	1	DeviantSymbolic1 DeviantSymbolic1
597.698	1	DeviantSymbolic4 DeviantSymbolic4
611.806	1	DeviantNonsymbolic1 DeviantNonsymbolic1
624.549	1	DeviantNonsymbolic4 DeviantNonsymbolic4
634.424	1	DeviantPhysicalSize1 DeviantPhysicalSize1
645.71	1	DeviantPhysicalSize4 DeviantPhysicalSize4
654.21	1	CatchSymbolic1 CatchSymbolic1
668.341	1	NullNull0 NullNull0
681.085	1	DeviantSymbolic1 DeviantSymbolic1
690.972	1	DeviantSymbolic4 DeviantSymbolic4
703.681	1	DeviantNonsymbolic1 DeviantNonsymbolic1
713.603	1	DeviantNonsymbolic4 DeviantNonsymbolic4
727.722	1	DeviantPhysicalSize1 DeviantPhysicalSize1
736.21	1	DeviantPhysicalSize4 DeviantPhysicalSize4
747.508	1	NullNull0 NullNull0
