onset	duration	Condition Name
21.996	1	NullNull0 NullNull0
36.162	1	DeviantPhysicalSize1 DeviantPhysicalSize1
47.483	1	DeviantPhysicalSize4 DeviantPhysicalSize4
60.192	1	DeviantSymbolic4 DeviantSymbolic4
68.703	1	NullNull0 NullNull0
78.614	1	DeviantNonsymbolic4 DeviantNonsymbolic4
89.947	1	DeviantPhysicalSize4 DeviantPhysicalSize4
102.702	1	DeviantNonsymbolic1 DeviantNonsymbolic1
111.19	1	DeviantNonsymbolic4 DeviantNonsymbolic4
125.345	1	DeviantPhysicalSize1 DeviantPhysicalSize1
138.077	1	CatchSymbolic4 CatchSymbolic4
149.398	1	DeviantSymbolic4 DeviantSymbolic4
159.297	1	DeviantNonsymbolic4 DeviantNonsymbolic4
173.451	1	DeviantSymbolic4 DeviantSymbolic4
181.951	1	NullNull0 NullNull0
190.439	1	DeviantPhysicalSize4 DeviantPhysicalSize4
201.76	1	CatchPhysicalSize4 CatchPhysicalSize4
215.903	1	DeviantNonsymbolic1 DeviantNonsymbolic1
225.802	1	DeviantPhysicalSize1 DeviantPhysicalSize1
238.534	1	DeviantSymbolic4 DeviantSymbolic4
248.456	1	DeviantPhysicalSize4 DeviantPhysicalSize4
256.944	1	DeviantSymbolic4 DeviantSymbolic4
271.087	1	DeviantSymbolic1 DeviantSymbolic1
282.42	1	CatchQuantity1 CatchQuantity1
295.14	1	NullNull0 NullNull0
305.039	1	DeviantPhysicalSize1 DeviantPhysicalSize1
317.771	1	DeviantNonsymbolic1 DeviantNonsymbolic1
331.925	1	DeviantPhysicalSize1 DeviantPhysicalSize1
340.413	1	DeviantSymbolic4 DeviantSymbolic4
351.699	1	CatchPhysicalSize1 CatchPhysicalSize1
363.009	1	DeviantSymbolic1 DeviantSymbolic1
371.52	1	NullNull0 NullNull0
385.675	1	DeviantNonsymbolic1 DeviantNonsymbolic1
398.395	1	DeviantPhysicalSize4 DeviantPhysicalSize4
408.282	1	DeviantSymbolic1 DeviantSymbolic1
419.591	1	DeviantNonsymbolic4 DeviantNonsymbolic4
433.746	1	NullNull0 NullNull0
442.234	1	CatchSymbolic1 CatchSymbolic1
454.966	1	DeviantSymbolic1 DeviantSymbolic1
464.865	1	DeviantPhysicalSize1 DeviantPhysicalSize1
474.752	1	DeviantNonsymbolic1 DeviantNonsymbolic1
487.472	1	DeviantSymbolic1 DeviantSymbolic1
498.77	1	DeviantSymbolic1 DeviantSymbolic1
512.936	1	NullNull0 NullNull0
521.424	1	DeviantPhysicalSize4 DeviantPhysicalSize4
532.745	1	DeviantNonsymbolic1 DeviantNonsymbolic1
546.876	1	CatchQuantity4 CatchQuantity4
555.341	1	DeviantNonsymbolic1 DeviantNonsymbolic1
568.096	1	DeviantSymbolic1 DeviantSymbolic1
577.995	1	NullNull0 NullNull0
586.495	1	DeviantNonsymbolic4 DeviantNonsymbolic4
600.626	1	DeviantPhysicalSize4 DeviantPhysicalSize4
613.346	1	DeviantSymbolic4 DeviantSymbolic4
624.667	1	DeviantSymbolic1 DeviantSymbolic1
634.566	1	DeviantPhysicalSize1 DeviantPhysicalSize1
648.697	1	DeviantSymbolic4 DeviantSymbolic4
660.018	1	CatchNull0 CatchNull0
669.917	1	DeviantNonsymbolic4 DeviantNonsymbolic4
682.637	1	NullNull0 NullNull0
691.113	1	DeviantNonsymbolic4 DeviantNonsymbolic4
701.012	1	DeviantPhysicalSize1 DeviantPhysicalSize1
715.12	1	DeviantPhysicalSize4 DeviantPhysicalSize4
727.852	1	DeviantNonsymbolic1 DeviantNonsymbolic1
739.185	1	DeviantNonsymbolic4 DeviantNonsymbolic4
747.673	1	NullNull0 NullNull0
