onset	duration	Condition Name
24.864	1	NullNull0 NullNull0
39.042	1	DeviantSymbolic1 DeviantSymbolic1
47.542	1	DeviantNonsymbolic4 DeviantNonsymbolic4
57.441	1	DeviantPhysicalSize4 DeviantPhysicalSize4
68.727	1	DeviantSymbolic1 DeviantSymbolic1
78.637	1	DeviantPhysicalSize1 DeviantPhysicalSize1
87.102	1	DeviantSymbolic1 DeviantSymbolic1
99.822	1	CatchSymbolic1 CatchSymbolic1
113.941	1	DeviantSymbolic4 DeviantSymbolic4
125.274	1	DeviantPhysicalSize4 DeviantPhysicalSize4
133.75	1	NullNull0 NullNull0
147.87	1	DeviantSymbolic4 DeviantSymbolic4
160.602	1	DeviantSymbolic4 DeviantSymbolic4
170.489	1	CatchQuantity1 CatchQuantity1
181.798	1	DeviantSymbolic1 DeviantSymbolic1
193.096	1	DeviantPhysicalSize4 DeviantPhysicalSize4
202.995	1	DeviantPhysicalSize1 DeviantPhysicalSize1
215.703	1	NullNull0 NullNull0
224.179	1	DeviantSymbolic4 DeviantSymbolic4
238.322	1	DeviantSymbolic1 DeviantSymbolic1
246.81	1	DeviantSymbolic4 DeviantSymbolic4
260.965	1	CatchPhysicalSize1 CatchPhysicalSize1
270.852	1	DeviantNonsymbolic1 DeviantNonsymbolic1
282.173	1	DeviantNonsymbolic4 DeviantNonsymbolic4
294.881	1	DeviantPhysicalSize1 DeviantPhysicalSize1
309.001	1	DeviantSymbolic4 DeviantSymbolic4
318.876	1	DeviantNonsymbolic1 DeviantNonsymbolic1
327.352	1	DeviantPhysicalSize4 DeviantPhysicalSize4
340.084	1	CatchNull0 CatchNull0
351.382	1	DeviantNonsymbolic1 DeviantNonsymbolic1
361.269	1	DeviantPhysicalSize1 DeviantPhysicalSize1
372.567	1	NullNull0 NullNull0
386.698	1	DeviantNonsymbolic1 DeviantNonsymbolic1
399.43	1	DeviantNonsymbolic1 DeviantNonsymbolic1
407.918	1	DeviantNonsymbolic4 DeviantNonsymbolic4
416.394	1	DeviantPhysicalSize4 DeviantPhysicalSize4
426.281	1	DeviantNonsymbolic4 DeviantNonsymbolic4
440.424	1	CatchPhysicalSize4 CatchPhysicalSize4
453.132	1	DeviantNonsymbolic4 DeviantNonsymbolic4
464.442	1	NullNull0 NullNull0
475.739	1	DeviantNonsymbolic1 DeviantNonsymbolic1
485.638	1	DeviantSymbolic4 DeviantSymbolic4
494.126	1	DeviantPhysicalSize1 DeviantPhysicalSize1
506.823	1	NullNull0 NullNull0
520.954	1	DeviantSymbolic1 DeviantSymbolic1
533.674	1	DeviantNonsymbolic4 DeviantNonsymbolic4
547.805	1	CatchQuantity4 CatchQuantity4
559.115	1	DeviantSymbolic1 DeviantSymbolic1
569.013	1	DeviantPhysicalSize1 DeviantPhysicalSize1
577.49	1	NullNull0 NullNull0
587.388	1	DeviantPhysicalSize1 DeviantPhysicalSize1
595.865	1	DeviantNonsymbolic1 DeviantNonsymbolic1
607.174	1	DeviantSymbolic4 DeviantSymbolic4
619.918	1	DeviantPhysicalSize1 DeviantPhysicalSize1
634.025	1	DeviantNonsymbolic4 DeviantNonsymbolic4
648.156	1	DeviantPhysicalSize4 DeviantPhysicalSize4
656.633	1	CatchSymbolic4 CatchSymbolic4
667.919	1	NullNull0 NullNull0
677.806	1	DeviantPhysicalSize4 DeviantPhysicalSize4
690.514	1	DeviantNonsymbolic1 DeviantNonsymbolic1
701.812	1	DeviantPhysicalSize4 DeviantPhysicalSize4
711.711	1	NullNull0 NullNull0
725.842	1	DeviantSymbolic1 DeviantSymbolic1
738.562	1	DeviantNonsymbolic4 DeviantNonsymbolic4
747.038	1	NullNull0 NullNull0
