onset	duration	Condition Name
24.805	1	NullNull0 NullNull0
33.316	1	DeviantSymbolic1 DeviantSymbolic1
47.459	1	DeviantNonsymbolic4 DeviantNonsymbolic4
57.358	1	DeviantPhysicalSize4 DeviantPhysicalSize4
68.691	1	DeviantSymbolic1 DeviantSymbolic1
77.179	1	DeviantPhysicalSize1 DeviantPhysicalSize1
88.488	1	DeviantSymbolic1 DeviantSymbolic1
101.22	1	CatchSymbolic1 CatchSymbolic1
115.328	1	DeviantSymbolic4 DeviantSymbolic4
125.238	1	DeviantPhysicalSize4 DeviantPhysicalSize4
135.125	1	NullNull0 NullNull0
149.28	1	DeviantSymbolic4 DeviantSymbolic4
157.768	1	DeviantSymbolic4 DeviantSymbolic4
170.5	1	CatchQuantity1 CatchQuantity1
181.786	1	DeviantSymbolic1 DeviantSymbolic1
195.952	1	DeviantPhysicalSize4 DeviantPhysicalSize4
204.428	1	DeviantPhysicalSize1 DeviantPhysicalSize1
215.726	1	NullNull0 NullNull0
225.625	1	DeviantSymbolic4 DeviantSymbolic4
238.38	1	DeviantSymbolic1 DeviantSymbolic1
251.112	1	DeviantSymbolic4 DeviantSymbolic4
265.29	1	CatchPhysicalSize1 CatchPhysicalSize1
276.588	1	DeviantNonsymbolic1 DeviantNonsymbolic1
285.041	1	DeviantNonsymbolic4 DeviantNonsymbolic4
294.951	1	DeviantPhysicalSize1 DeviantPhysicalSize1
307.683	1	DeviantSymbolic4 DeviantSymbolic4
317.594	1	DeviantNonsymbolic1 DeviantNonsymbolic1
328.88	1	DeviantPhysicalSize4 DeviantPhysicalSize4
343.011	1	CatchNull0 CatchNull0
351.487	1	DeviantNonsymbolic1 DeviantNonsymbolic1
362.82	1	DeviantPhysicalSize1 DeviantPhysicalSize1
372.719	1	NullNull0 NullNull0
386.838	1	DeviantNonsymbolic1 DeviantNonsymbolic1
399.558	1	DeviantNonsymbolic1 DeviantNonsymbolic1
408.058	1	DeviantNonsymbolic4 DeviantNonsymbolic4
416.558	1	DeviantPhysicalSize4 DeviantPhysicalSize4
430.688	1	DeviantNonsymbolic4 DeviantNonsymbolic4
441.951	1	CatchPhysicalSize4 CatchPhysicalSize4
454.648	1	DeviantNonsymbolic4 DeviantNonsymbolic4
464.535	1	NullNull0 NullNull0
474.433	1	DeviantNonsymbolic1 DeviantNonsymbolic1
487.154	1	DeviantSymbolic4 DeviantSymbolic4
498.475	1	DeviantPhysicalSize1 DeviantPhysicalSize1
506.963	1	NullNull0 NullNull0
521.094	1	DeviantSymbolic1 DeviantSymbolic1
530.981	1	DeviantNonsymbolic4 DeviantNonsymbolic4
539.469	1	CatchQuantity4 CatchQuantity4
552.189	1	DeviantSymbolic1 DeviantSymbolic1
563.499	1	DeviantPhysicalSize1 DeviantPhysicalSize1
577.653	1	NullNull0 NullNull0
587.564	1	DeviantPhysicalSize1 DeviantPhysicalSize1
596.04	1	DeviantNonsymbolic1 DeviantNonsymbolic1
608.772	1	DeviantSymbolic4 DeviantSymbolic4
622.915	1	DeviantPhysicalSize1 DeviantPhysicalSize1
634.224	1	DeviantNonsymbolic4 DeviantNonsymbolic4
645.557	1	DeviantPhysicalSize4 DeviantPhysicalSize4
654.057	1	CatchSymbolic4 CatchSymbolic4
663.956	1	NullNull0 NullNull0
676.688	1	DeviantPhysicalSize4 DeviantPhysicalSize4
690.819	1	DeviantNonsymbolic1 DeviantNonsymbolic1
703.527	1	DeviantPhysicalSize4 DeviantPhysicalSize4
712.027	1	NullNull0 NullNull0
726.158	1	DeviantSymbolic1 DeviantSymbolic1
736.057	1	DeviantNonsymbolic4 DeviantNonsymbolic4
747.39	1	NullNull0 NullNull0
