onset	duration	Condition Name
21.96	1	NullNull0 NullNull0
36.115	1	DeviantNonsymbolic1 DeviantNonsymbolic1
48.835	1	NullNull0 NullNull0
60.156	1	DeviantNonsymbolic1 DeviantNonsymbolic1
68.644	1	DeviantNonsymbolic4 DeviantNonsymbolic4
82.787	1	DeviantPhysicalSize4 DeviantPhysicalSize4
92.709	1	DeviantSymbolic1 DeviantSymbolic1
104.019	1	DeviantPhysicalSize1 DeviantPhysicalSize1
112.495	1	DeviantPhysicalSize4 DeviantPhysicalSize4
125.192	1	NullNull0 NullNull0
137.947	1	CatchSymbolic1 CatchSymbolic1
152.09	1	DeviantNonsymbolic4 DeviantNonsymbolic4
160.578	1	DeviantSymbolic1 DeviantSymbolic1
171.899	1	DeviantSymbolic4 DeviantSymbolic4
181.81	1	DeviantNonsymbolic4 DeviantNonsymbolic4
191.72	1	NullNull0 NullNull0
204.452	1	CatchPhysicalSize4 CatchPhysicalSize4
212.94	1	DeviantSymbolic1 DeviantSymbolic1
227.083	1	DeviantNonsymbolic1 DeviantNonsymbolic1
238.404	1	DeviantPhysicalSize1 DeviantPhysicalSize1
248.303	1	DeviantSymbolic4 DeviantSymbolic4
262.446	1	NullNull0 NullNull0
275.178	1	DeviantSymbolic4 DeviantSymbolic4
286.511	1	DeviantSymbolic1 DeviantSymbolic1
295.022	1	CatchNull0 CatchNull0
303.522	1	DeviantSymbolic4 DeviantSymbolic4
313.421	1	DeviantNonsymbolic1 DeviantNonsymbolic1
324.754	1	DeviantNonsymbolic4 DeviantNonsymbolic4
337.486	1	DeviantPhysicalSize4 DeviantPhysicalSize4
351.652	1	NullNull0 NullNull0
365.795	1	DeviantNonsymbolic4 DeviantNonsymbolic4
377.116	1	CatchQuantity1 CatchQuantity1
389.848	1	DeviantPhysicalSize4 DeviantPhysicalSize4
398.336	1	DeviantSymbolic4 DeviantSymbolic4
408.234	1	DeviantSymbolic1 DeviantSymbolic1
420.873	1	DeviantNonsymbolic1 DeviantNonsymbolic1
432.194	1	DeviantSymbolic1 DeviantSymbolic1
446.313	1	NullNull0 NullNull0
456.2	1	DeviantSymbolic1 DeviantSymbolic1
464.688	1	CatchQuantity4 CatchQuantity4
473.164	1	DeviantPhysicalSize1 DeviantPhysicalSize1
487.283	1	DeviantPhysicalSize4 DeviantPhysicalSize4
497.194	1	DeviantNonsymbolic4 DeviantNonsymbolic4
508.527	1	DeviantPhysicalSize4 DeviantPhysicalSize4
521.259	1	DeviantPhysicalSize1 DeviantPhysicalSize1
535.402	1	DeviantNonsymbolic4 DeviantNonsymbolic4
545.312	1	DeviantSymbolic4 DeviantSymbolic4
553.777	1	DeviantNonsymbolic1 DeviantNonsymbolic1
566.52	1	CatchPhysicalSize1 CatchPhysicalSize1
577.83	1	DeviantPhysicalSize1 DeviantPhysicalSize1
590.55	1	NullNull0 NullNull0
600.449	1	DeviantPhysicalSize4 DeviantPhysicalSize4
614.58	1	DeviantPhysicalSize1 DeviantPhysicalSize1
623.056	1	DeviantPhysicalSize1 DeviantPhysicalSize1
634.389	1	DeviantSymbolic4 DeviantSymbolic4
648.544	1	DeviantPhysicalSize4 DeviantPhysicalSize4
657.032	1	CatchSymbolic4 CatchSymbolic4
666.942	1	NullNull0 NullNull0
678.24	1	DeviantSymbolic4 DeviantSymbolic4
690.972	1	DeviantNonsymbolic4 DeviantNonsymbolic4
705.02	1	DeviantNonsymbolic1 DeviantNonsymbolic1
714.907	1	DeviantNonsymbolic1 DeviantNonsymbolic1
727.616	1	DeviantSymbolic1 DeviantSymbolic1
738.914	1	DeviantPhysicalSize1 DeviantPhysicalSize1
747.402	1	NullNull0 NullNull0
