onset	duration	Condition Name
20.597	1	NullNull0 NullNull0
34.739	1	DeviantNonsymbolic1 DeviantNonsymbolic1
44.65	1	DeviantSymbolic1 DeviantSymbolic1
55.959	1	DeviantSymbolic4 DeviantSymbolic4
68.633	1	DeviantNonsymbolic1 DeviantNonsymbolic1
77.109	1	DeviantNonsymbolic4 DeviantNonsymbolic4
91.205	1	DeviantPhysicalSize1 DeviantPhysicalSize1
101.092	1	DeviantPhysicalSize4 DeviantPhysicalSize4
113.824	1	NullNull0 NullNull0
125.122	1	DeviantSymbolic1 DeviantSymbolic1
136.443	1	CatchQuantity4 CatchQuantity4
150.562	1	DeviantSymbolic4 DeviantSymbolic4
159.05	1	NullNull0 NullNull0
168.961	1	DeviantNonsymbolic4 DeviantNonsymbolic4
181.716	1	DeviantPhysicalSize1 DeviantPhysicalSize1
190.204	1	DeviantPhysicalSize4 DeviantPhysicalSize4
200.115	1	CatchPhysicalSize1 CatchPhysicalSize1
212.847	1	NullNull0 NullNull0
224.18	1	DeviantSymbolic1 DeviantSymbolic1
238.358	1	DeviantSymbolic4 DeviantSymbolic4
252.512	1	DeviantNonsymbolic1 DeviantNonsymbolic1
265.221	1	DeviantNonsymbolic4 DeviantNonsymbolic4
273.732	1	DeviantPhysicalSize1 DeviantPhysicalSize1
285.018	1	DeviantPhysicalSize4 DeviantPhysicalSize4
294.882	1	CatchPhysicalSize4 CatchPhysicalSize4
303.334	1	NullNull0 NullNull0
317.465	1	DeviantSymbolic1 DeviantSymbolic1
328.763	1	DeviantSymbolic4 DeviantSymbolic4
338.662	1	DeviantNonsymbolic1 DeviantNonsymbolic1
351.359	1	DeviantNonsymbolic4 DeviantNonsymbolic4
364.02	1	DeviantPhysicalSize1 DeviantPhysicalSize1
378.139	1	CatchNull0 CatchNull0
387.991	1	DeviantPhysicalSize4 DeviantPhysicalSize4
399.312	1	NullNull0 NullNull0
407.801	1	DeviantSymbolic1 DeviantSymbolic1
417.711	1	DeviantSymbolic4 DeviantSymbolic4
426.211	1	DeviantNonsymbolic1 DeviantNonsymbolic1
440.377	1	DeviantNonsymbolic4 DeviantNonsymbolic4
451.71	1	DeviantPhysicalSize1 DeviantPhysicalSize1
464.442	1	CatchQuantity1 CatchQuantity1
477.174	1	DeviantPhysicalSize4 DeviantPhysicalSize4
485.674	1	NullNull0 NullNull0
495.573	1	DeviantSymbolic1 DeviantSymbolic1
509.739	1	DeviantSymbolic4 DeviantSymbolic4
521.06	1	DeviantNonsymbolic1 DeviantNonsymbolic1
533.792	1	DeviantNonsymbolic4 DeviantNonsymbolic4
547.923	1	DeviantPhysicalSize1 DeviantPhysicalSize1
557.775	1	DeviantPhysicalSize4 DeviantPhysicalSize4
569.049	1	CatchSymbolic4 CatchSymbolic4
577.525	1	NullNull0 NullNull0
591.645	1	DeviantSymbolic1 DeviantSymbolic1
604.365	1	DeviantSymbolic4 DeviantSymbolic4
612.806	1	DeviantNonsymbolic1 DeviantNonsymbolic1
624.068	1	DeviantNonsymbolic4 DeviantNonsymbolic4
633.932	1	DeviantPhysicalSize1 DeviantPhysicalSize1
642.408	1	DeviantPhysicalSize4 DeviantPhysicalSize4
655.14	1	CatchSymbolic1 CatchSymbolic1
666.426	1	NullNull0 NullNull0
676.301	1	DeviantSymbolic1 DeviantSymbolic1
690.386	1	DeviantSymbolic4 DeviantSymbolic4
701.707	1	DeviantNonsymbolic1 DeviantNonsymbolic1
710.206	1	DeviantNonsymbolic4 DeviantNonsymbolic4
724.29	1	DeviantPhysicalSize1 DeviantPhysicalSize1
736.964	1	DeviantPhysicalSize4 DeviantPhysicalSize4
746.886	1	NullNull0 NullNull0
