onset	duration	Condition Name
20.479	1	NullNull0 NullNull0
30.354	1	DeviantSymbolic1 DeviantSymbolic1
43.063	1	DeviantNonsymbolic4 DeviantNonsymbolic4
57.135	1	DeviantPhysicalSize4 DeviantPhysicalSize4
68.397	1	DeviantSymbolic1 DeviantSymbolic1
81.094	1	DeviantPhysicalSize1 DeviantPhysicalSize1
92.345	1	DeviantSymbolic1 DeviantSymbolic1
106.452	1	CatchSymbolic1 CatchSymbolic1
116.316	1	DeviantSymbolic4 DeviantSymbolic4
124.769	1	DeviantPhysicalSize4 DeviantPhysicalSize4
138.864	1	NullNull0 NullNull0
148.728	1	DeviantSymbolic4 DeviantSymbolic4
157.181	1	DeviantSymbolic4 DeviantSymbolic4
168.49	1	CatchQuantity1 CatchQuantity1
181.199	1	DeviantSymbolic1 DeviantSymbolic1
189.675	1	DeviantPhysicalSize4 DeviantPhysicalSize4
200.949	1	DeviantPhysicalSize1 DeviantPhysicalSize1
210.789	1	NullNull0 NullNull0
223.462	1	DeviantSymbolic4 DeviantSymbolic4
237.57	1	DeviantSymbolic1 DeviantSymbolic1
250.243	1	DeviantSymbolic4 DeviantSymbolic4
264.351	1	CatchPhysicalSize1 CatchPhysicalSize1
274.214	1	DeviantNonsymbolic1 DeviantNonsymbolic1
285.488	1	DeviantNonsymbolic4 DeviantNonsymbolic4
293.976	1	DeviantPhysicalSize1 DeviantPhysicalSize1
305.262	1	DeviantSymbolic4 DeviantSymbolic4
317.959	1	DeviantNonsymbolic1 DeviantNonsymbolic1
332.078	1	DeviantPhysicalSize4 DeviantPhysicalSize4
340.519	1	CatchNull0 CatchNull0
350.395	1	DeviantNonsymbolic1 DeviantNonsymbolic1
361.716	1	DeviantPhysicalSize1 DeviantPhysicalSize1
375.788	1	NullNull0 NullNull0
388.45	1	DeviantNonsymbolic1 DeviantNonsymbolic1
396.914	1	DeviantNonsymbolic1 DeviantNonsymbolic1
406.79	1	DeviantNonsymbolic4 DeviantNonsymbolic4
418.075	1	DeviantPhysicalSize4 DeviantPhysicalSize4
427.951	1	DeviantNonsymbolic4 DeviantNonsymbolic4
442.011	1	CatchPhysicalSize4 CatchPhysicalSize4
450.476	1	DeviantNonsymbolic4 DeviantNonsymbolic4
463.172	1	NullNull0 NullNull0
473.059	1	DeviantNonsymbolic1 DeviantNonsymbolic1
484.345	1	DeviantSymbolic4 DeviantSymbolic4
497.019	1	DeviantPhysicalSize1 DeviantPhysicalSize1
511.15	1	NullNull0 NullNull0
519.638	1	DeviantSymbolic1 DeviantSymbolic1
532.37	1	DeviantNonsymbolic4 DeviantNonsymbolic4
542.269	1	CatchQuantity4 CatchQuantity4
553.59	1	DeviantSymbolic1 DeviantSymbolic1
562.078	1	DeviantPhysicalSize1 DeviantPhysicalSize1
576.221	1	NullNull0 NullNull0
587.554	1	DeviantPhysicalSize1 DeviantPhysicalSize1
601.685	1	DeviantNonsymbolic1 DeviantNonsymbolic1
610.184	1	DeviantSymbolic4 DeviantSymbolic4
622.893	1	DeviantPhysicalSize1 DeviantPhysicalSize1
632.756	1	DeviantNonsymbolic4 DeviantNonsymbolic4
644.031	1	DeviantPhysicalSize4 DeviantPhysicalSize4
658.15	1	CatchSymbolic4 CatchSymbolic4
668.037	1	NullNull0 NullNull0
676.513	1	DeviantPhysicalSize4 DeviantPhysicalSize4
689.233	1	DeviantNonsymbolic1 DeviantNonsymbolic1
703.341	1	DeviantPhysicalSize4 DeviantPhysicalSize4
716.049	1	NullNull0 NullNull0
727.324	1	DeviantSymbolic1 DeviantSymbolic1
735.776	1	DeviantNonsymbolic4 DeviantNonsymbolic4
745.663	1	NullNull0 NullNull0
