onset	duration	Condition Name
23.324	1	NullNull0 NullNull0
31.753	1	DeviantSymbolic1 DeviantSymbolic1
45.884	1	DeviantPhysicalSize1 DeviantPhysicalSize1
58.593	1	DeviantSymbolic4 DeviantSymbolic4
68.48	1	DeviantSymbolic1 DeviantSymbolic1
78.379	1	DeviantPhysicalSize4 DeviantPhysicalSize4
91.111	1	DeviantSymbolic1 DeviantSymbolic1
102.42	1	DeviantNonsymbolic4 DeviantNonsymbolic4
110.896	1	DeviantNonsymbolic1 DeviantNonsymbolic1
125.051	1	CatchSymbolic1 CatchSymbolic1
136.372	1	DeviantNonsymbolic4 DeviantNonsymbolic4
149.081	1	DeviantSymbolic1 DeviantSymbolic1
163.235	1	DeviantSymbolic1 DeviantSymbolic1
171.711	1	NullNull0 NullNull0
181.61	1	DeviantNonsymbolic1 DeviantNonsymbolic1
191.509	1	DeviantPhysicalSize4 DeviantPhysicalSize4
205.628	1	CatchPhysicalSize1 CatchPhysicalSize1
218.36	1	DeviantNonsymbolic1 DeviantNonsymbolic1
226.848	1	DeviantSymbolic1 DeviantSymbolic1
238.146	1	DeviantNonsymbolic4 DeviantNonsymbolic4
248.033	1	NullNull0 NullNull0
256.533	1	DeviantPhysicalSize4 DeviantPhysicalSize4
269.265	1	NullNull0 NullNull0
283.396	1	DeviantPhysicalSize1 DeviantPhysicalSize1
294.717	1	DeviantSymbolic4 DeviantSymbolic4
307.425	1	CatchSymbolic4 CatchSymbolic4
317.324	1	NullNull0 NullNull0
328.657	1	DeviantNonsymbolic4 DeviantNonsymbolic4
342.788	1	DeviantPhysicalSize1 DeviantPhysicalSize1
351.276	1	DeviantSymbolic1 DeviantSymbolic1
361.175	1	DeviantSymbolic4 DeviantSymbolic4
375.306	1	CatchPhysicalSize4 CatchPhysicalSize4
383.794	1	DeviantNonsymbolic4 DeviantNonsymbolic4
395.092	1	DeviantNonsymbolic1 DeviantNonsymbolic1
407.824	1	NullNull0 NullNull0
419.157	1	DeviantNonsymbolic1 DeviantNonsymbolic1
433.288	1	DeviantNonsymbolic4 DeviantNonsymbolic4
445.996	1	NullNull0 NullNull0
455.907	1	DeviantSymbolic4 DeviantSymbolic4
464.406	1	DeviantPhysicalSize4 DeviantPhysicalSize4
475.704	1	DeviantSymbolic4 DeviantSymbolic4
489.847	1	CatchNull0 CatchNull0
502.567	1	DeviantPhysicalSize1 DeviantPhysicalSize1
511.02	1	DeviantPhysicalSize1 DeviantPhysicalSize1
520.919	1	NullNull0 NullNull0
529.407	1	DeviantSymbolic4 DeviantSymbolic4
543.573	1	DeviantPhysicalSize4 DeviantPhysicalSize4
556.281	1	DeviantNonsymbolic4 DeviantNonsymbolic4
567.603	1	DeviantSymbolic1 DeviantSymbolic1
577.49	1	CatchQuantity4 CatchQuantity4
591.621	1	DeviantPhysicalSize4 DeviantPhysicalSize4
602.954	1	DeviantSymbolic4 DeviantSymbolic4
615.686	1	DeviantSymbolic4 DeviantSymbolic4
625.573	1	DeviantPhysicalSize1 DeviantPhysicalSize1
634.037	1	DeviantNonsymbolic1 DeviantNonsymbolic1
642.513	1	DeviantNonsymbolic1 DeviantNonsymbolic1
656.633	1	CatchQuantity1 CatchQuantity1
667.919	1	NullNull0 NullNull0
680.639	1	DeviantPhysicalSize1 DeviantPhysicalSize1
690.538	1	DeviantPhysicalSize4 DeviantPhysicalSize4
700.46	1	DeviantNonsymbolic4 DeviantNonsymbolic4
711.758	1	DeviantPhysicalSize4 DeviantPhysicalSize4
725.924	1	DeviantNonsymbolic1 DeviantNonsymbolic1
738.632	1	DeviantPhysicalSize1 DeviantPhysicalSize1
747.097	1	NullNull0 NullNull0
