onset	duration	Condition Name
20.573	1	NullNull0 NullNull0
33.328	1	DeviantNonsymbolic1 DeviantNonsymbolic1
47.483	1	DeviantSymbolic1 DeviantSymbolic1
58.816	1	DeviantSymbolic4 DeviantSymbolic4
68.738	1	DeviantNonsymbolic1 DeviantNonsymbolic1
77.226	1	DeviantNonsymbolic4 DeviantNonsymbolic4
91.369	1	DeviantPhysicalSize1 DeviantPhysicalSize1
101.291	1	DeviantPhysicalSize4 DeviantPhysicalSize4
112.612	1	NullNull0 NullNull0
125.344	1	DeviantSymbolic1 DeviantSymbolic1
133.832	1	CatchQuantity4 CatchQuantity4
146.541	1	DeviantSymbolic4 DeviantSymbolic4
160.672	1	NullNull0 NullNull0
170.582	1	DeviantNonsymbolic4 DeviantNonsymbolic4
181.892	1	DeviantPhysicalSize1 DeviantPhysicalSize1
193.201	1	DeviantPhysicalSize4 DeviantPhysicalSize4
201.701	1	CatchPhysicalSize1 CatchPhysicalSize1
214.398	1	NullNull0 NullNull0
228.529	1	DeviantSymbolic1 DeviantSymbolic1
238.427	1	DeviantSymbolic4 DeviantSymbolic4
248.338	1	DeviantNonsymbolic1 DeviantNonsymbolic1
259.659	1	DeviantNonsymbolic4 DeviantNonsymbolic4
268.135	1	DeviantPhysicalSize1 DeviantPhysicalSize1
282.255	1	DeviantPhysicalSize4 DeviantPhysicalSize4
294.975	1	CatchPhysicalSize4 CatchPhysicalSize4
304.827	1	NullNull0 NullNull0
317.582	1	DeviantSymbolic1 DeviantSymbolic1
331.725	1	DeviantSymbolic4 DeviantSymbolic4
343.046	1	DeviantNonsymbolic1 DeviantNonsymbolic1
351.546	1	DeviantNonsymbolic4 DeviantNonsymbolic4
362.844	1	DeviantPhysicalSize1 DeviantPhysicalSize1
375.576	1	CatchNull0 CatchNull0
384.064	1	DeviantPhysicalSize4 DeviantPhysicalSize4
393.962	1	NullNull0 NullNull0
408.082	1	DeviantSymbolic1 DeviantSymbolic1
417.992	1	DeviantSymbolic4 DeviantSymbolic4
432.123	1	DeviantNonsymbolic1 DeviantNonsymbolic1
440.611	1	DeviantNonsymbolic4 DeviantNonsymbolic4
453.32	1	DeviantPhysicalSize1 DeviantPhysicalSize1
464.641	1	CatchQuantity1 CatchQuantity1
473.129	1	DeviantPhysicalSize4 DeviantPhysicalSize4
484.438	1	NullNull0 NullNull0
498.558	1	DeviantSymbolic1 DeviantSymbolic1
511.29	1	DeviantSymbolic4 DeviantSymbolic4
521.2	1	DeviantNonsymbolic1 DeviantNonsymbolic1
535.319	1	DeviantNonsymbolic4 DeviantNonsymbolic4
545.206	1	DeviantPhysicalSize1 DeviantPhysicalSize1
556.516	1	DeviantPhysicalSize4 DeviantPhysicalSize4
569.236	1	CatchSymbolic4 CatchSymbolic4
577.724	1	NullNull0 NullNull0
590.456	1	DeviantSymbolic1 DeviantSymbolic1
598.944	1	DeviantSymbolic4 DeviantSymbolic4
608.843	1	DeviantNonsymbolic1 DeviantNonsymbolic1
620.141	1	DeviantNonsymbolic4 DeviantNonsymbolic4
634.295	1	DeviantPhysicalSize1 DeviantPhysicalSize1
645.593	1	DeviantPhysicalSize4 DeviantPhysicalSize4
654.081	1	CatchSymbolic1 CatchSymbolic1
666.801	1	NullNull0 NullNull0
680.944	1	DeviantSymbolic1 DeviantSymbolic1
690.843	1	DeviantSymbolic4 DeviantSymbolic4
704.997	1	DeviantNonsymbolic1 DeviantNonsymbolic1
717.717	1	DeviantNonsymbolic4 DeviantNonsymbolic4
727.604	1	DeviantPhysicalSize1 DeviantPhysicalSize1
738.902	1	DeviantPhysicalSize4 DeviantPhysicalSize4
747.39	1	NullNull0 NullNull0
