onset	duration	Condition Name
26.216	1	NullNull0 NullNull0
38.948	1	DeviantSymbolic1 DeviantSymbolic1
50.246	1	DeviantPhysicalSize1 DeviantPhysicalSize1
58.722	1	DeviantSymbolic4 DeviantSymbolic4
68.609	1	DeviantSymbolic1 DeviantSymbolic1
81.341	1	DeviantPhysicalSize4 DeviantPhysicalSize4
89.829	1	DeviantSymbolic1 DeviantSymbolic1
101.15	1	DeviantNonsymbolic4 DeviantNonsymbolic4
111.061	1	DeviantNonsymbolic1 DeviantNonsymbolic1
125.215	1	CatchSymbolic1 CatchSymbolic1
139.346	1	DeviantNonsymbolic4 DeviantNonsymbolic4
147.834	1	DeviantSymbolic1 DeviantSymbolic1
157.733	1	DeviantSymbolic1 DeviantSymbolic1
169.054	1	NullNull0 NullNull0
181.774	1	DeviantNonsymbolic1 DeviantNonsymbolic1
193.084	1	DeviantPhysicalSize4 DeviantPhysicalSize4
205.781	1	CatchPhysicalSize1 CatchPhysicalSize1
215.668	1	DeviantNonsymbolic1 DeviantNonsymbolic1
224.156	1	DeviantSymbolic1 DeviantSymbolic1
238.298	1	DeviantNonsymbolic4 DeviantNonsymbolic4
248.185	1	NullNull0 NullNull0
259.46	1	DeviantPhysicalSize4 DeviantPhysicalSize4
272.203	1	NullNull0 NullNull0
280.691	1	DeviantPhysicalSize1 DeviantPhysicalSize1
294.811	1	DeviantSymbolic4 DeviantSymbolic4
306.108	1	CatchSymbolic4 CatchSymbolic4
318.793	1	NullNull0 NullNull0
328.692	1	DeviantNonsymbolic4 DeviantNonsymbolic4
337.18	1	DeviantPhysicalSize1 DeviantPhysicalSize1
351.299	1	DeviantSymbolic1 DeviantSymbolic1
362.597	1	DeviantSymbolic4 DeviantSymbolic4
372.496	1	CatchPhysicalSize4 CatchPhysicalSize4
386.568	1	DeviantNonsymbolic4 DeviantNonsymbolic4
395.068	1	DeviantNonsymbolic1 DeviantNonsymbolic1
407.8	1	NullNull0 NullNull0
421.931	1	DeviantNonsymbolic1 DeviantNonsymbolic1
430.419	1	DeviantNonsymbolic4 DeviantNonsymbolic4
441.717	1	NullNull0 NullNull0
451.639	1	DeviantSymbolic4 DeviantSymbolic4
464.359	1	DeviantPhysicalSize4 DeviantPhysicalSize4
475.669	1	DeviantSymbolic4 DeviantSymbolic4
488.389	1	CatchNull0 CatchNull0
502.532	1	DeviantPhysicalSize1 DeviantPhysicalSize1
510.996	1	DeviantPhysicalSize1 DeviantPhysicalSize1
520.883	1	NullNull0 NullNull0
533.592	1	DeviantSymbolic4 DeviantSymbolic4
544.913	1	DeviantPhysicalSize4 DeviantPhysicalSize4
559.044	1	DeviantNonsymbolic4 DeviantNonsymbolic4
568.931	1	DeviantSymbolic1 DeviantSymbolic1
577.407	1	CatchQuantity4 CatchQuantity4
591.538	1	DeviantPhysicalSize4 DeviantPhysicalSize4
600.026	1	DeviantSymbolic4 DeviantSymbolic4
612.735	1	DeviantSymbolic4 DeviantSymbolic4
624.044	1	DeviantPhysicalSize1 DeviantPhysicalSize1
633.943	1	DeviantNonsymbolic1 DeviantNonsymbolic1
642.431	1	DeviantNonsymbolic1 DeviantNonsymbolic1
652.306	1	CatchQuantity1 CatchQuantity1
666.437	1	NullNull0 NullNull0
679.157	1	DeviantPhysicalSize1 DeviantPhysicalSize1
690.443	1	DeviantPhysicalSize4 DeviantPhysicalSize4
704.574	1	DeviantNonsymbolic4 DeviantNonsymbolic4
714.485	1	DeviantPhysicalSize4 DeviantPhysicalSize4
725.783	1	DeviantNonsymbolic1 DeviantNonsymbolic1
738.515	1	DeviantPhysicalSize1 DeviantPhysicalSize1
746.967	1	NullNull0 NullNull0
